position,loop,layers,lens,target,n_items,rank_kl_retained,top1_agreement,top1_ci_low,top1_ci_high,actual_token_hit10,actual_token_hit10_ci_low,actual_token_hit10_ci_high,actual_token_hit100,actual_token_hit100_ci_low,actual_token_hit100_ci_high,actual_token_mrr,actual_token_mrr_ci_low,actual_token_mrr_ci_high,actual_token_mean_log10_rank,actual_token_mean_log10_rank_ci_low,actual_token_mean_log10_rank_ci_high,kl_lens_to_actual,kl_lens_to_actual_ci_low,kl_lens_to_actual_ci_high
-2,4,41-47,Logit lens,actual_current_exit,148,True,0.4633204633204635,0.3957528957528955,0.5328185328185325,0.7972972972972973,0.7471042471042472,0.8445945945945945,0.9758687258687258,0.9584942084942085,0.99034749034749,0.5717650128152097,0.5130714771366137,0.6318045807717145,0.5045827550221049,0.4187455235945655,0.5913984153670326,1.5962274074554443,1.442997121731782,1.7515670274215986
-2,4,41-47,Logit lens,actual_final_exit,148,True,0.4633204633204635,0.3957528957528955,0.5328185328185325,0.7972972972972973,0.7471042471042472,0.8445945945945945,0.9758687258687258,0.9584942084942085,0.99034749034749,0.5717650128152097,0.5130714771366137,0.6318045807717145,0.5045827550221049,0.4187455235945655,0.5913984153670326,1.5962274074554443,1.442997121731782,1.7515670274215986
-2,4,41-48,Local J-Lens,actual_current_exit,148,True,0.4222972972972973,0.3690878378378375,0.47888513513513487,0.5836148648648649,0.5304054054054054,0.6385135135135136,0.7787162162162162,0.7364864864864864,0.8201013513513513,0.4826122500950115,0.4309797381300466,0.536918178712688,0.9735171636831466,0.8432832898713607,1.1028518829338219,2.7640247344970703,2.4481893621709174,3.081276218871573
-2,4,41-48,Local J-Lens,actual_final_exit,148,True,0.4222972972972973,0.3690878378378375,0.47888513513513487,0.5836148648648649,0.5304054054054054,0.6385135135135136,0.7787162162162162,0.7364864864864864,0.8201013513513513,0.4826122500950115,0.4309797381300466,0.536918178712688,0.9735171636831466,0.8432832898713607,1.1028518829338219,2.7640247344970703,2.4481893621709174,3.081276218871573
-2,4,41-48,Final J-Lens,actual_current_exit,148,True,0.4222972972972973,0.3690878378378375,0.47888513513513487,0.5836148648648649,0.5304054054054054,0.6385135135135136,0.7787162162162162,0.7364864864864864,0.8201013513513513,0.4826122500950115,0.4309797381300466,0.536918178712688,0.9735171636831466,0.8432832898713607,1.1028518829338219,2.7640247344970703,2.4481893621709174,3.081276218871573
-2,4,41-48,Final J-Lens,actual_final_exit,148,True,0.4222972972972973,0.3690878378378375,0.47888513513513487,0.5836148648648649,0.5304054054054054,0.6385135135135136,0.7787162162162162,0.7364864864864864,0.8201013513513513,0.4826122500950115,0.4309797381300466,0.536918178712688,0.9735171636831466,0.8432832898713607,1.1028518829338219,2.7640247344970703,2.4481893621709174,3.081276218871573
-2,4,41-48,Logit lens,actual_current_exit,148,True,0.5304054054054054,0.4712837837837837,0.5912162162162159,0.8226351351351351,0.7787162162162162,0.8640202702702702,0.9788851351351351,0.9636824324324325,0.9915540540540538,0.6252943862133086,0.5739375424945371,0.6778290081752502,0.4415099106443417,0.3664023331452447,0.5174736134461535,1.3966988325119019,1.2626224695865342,1.532621145822309
-2,4,41-48,Logit lens,actual_final_exit,148,True,0.5304054054054054,0.4712837837837837,0.5912162162162159,0.8226351351351351,0.7787162162162162,0.8640202702702702,0.9788851351351351,0.9636824324324325,0.9915540540540538,0.6252943862133086,0.5739375424945371,0.6778290081752502,0.4415099106443417,0.3664023331452447,0.5174736134461535,1.3966988325119019,1.2626224695865342,1.532621145822309
-2,4,48,Local J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,4,48,Local J-Lens,actual_final_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,4,48,Final J-Lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,4,48,Final J-Lens,actual_final_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,4,48,Logit lens,actual_current_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,4,48,Logit lens,actual_final_exit,148,True,1.0,1.0,1.000000000000001,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
