model,seed,task,method_or_contrast,source_index,pass_one_based,physical_block_one_based,native_pass_end,ouro_identity_reference,within_pass_coda_intervention,own,control,excess
huginn,2026090804,order-ops,jlens_minus_raw,4,2,1,False,False,False,-0.5098039215686274,-0.38009049773755654,-0.12971342383107087
huginn,2026090804,order-ops,jlens_minus_raw,5,2,2,False,False,False,-0.5490196078431373,-0.4283559577677223,-0.12066365007541476
huginn,2026090804,order-ops,jlens_minus_raw,6,2,3,False,False,False,-0.5490196078431373,-0.4509803921568624,-0.09803921568627452
huginn,2026090804,order-ops,jlens_minus_raw,7,2,4,True,False,False,-0.058823529411764705,-0.05429864253393666,-0.004524886877828056
huginn,2026090804,order-ops,jlens_minus_raw,8,3,1,False,False,False,-0.5098039215686274,-0.4419306184012064,-0.06787330316742082
huginn,2026090804,order-ops,jlens_minus_raw,9,3,2,False,False,False,-0.5686274509803921,-0.47812971342383076,-0.09049773755656108
huginn,2026090804,order-ops,jlens_minus_raw,10,3,3,False,False,False,-0.5882352941176471,-0.4751131221719454,-0.11312217194570134
huginn,2026090804,order-ops,jlens_minus_raw,11,3,4,True,False,False,-0.2549019607843137,-0.12368024132730013,-0.13122171945701358
huginn,2026090804,order-ops,jlens_minus_raw,12,4,1,False,False,False,-0.5098039215686274,-0.45550527903469057,-0.05429864253393665
huginn,2026090804,order-ops,jlens_minus_raw,13,4,2,False,False,False,-0.5882352941176471,-0.47662141779788825,-0.11161387631975866
huginn,2026090804,order-ops,jlens_minus_raw,14,4,3,False,False,False,-0.5686274509803921,-0.47511312217194557,-0.09351432880844644
huginn,2026090804,order-ops,jlens_minus_raw,15,4,4,True,False,False,-0.13725490196078433,-0.0693815987933635,-0.06787330316742082
huginn,2026090804,order-ops,jlens_minus_raw,16,5,1,False,False,False,-0.5294117647058824,-0.4389140271493211,-0.09049773755656108
huginn,2026090804,order-ops,jlens_minus_raw,17,5,2,False,False,False,-0.5882352941176471,-0.4690799396681747,-0.11915535444947206
huginn,2026090804,order-ops,jlens_minus_raw,18,5,3,False,False,False,-0.5882352941176471,-0.4570135746606333,-0.13122171945701355
huginn,2026090804,order-ops,jlens_minus_raw,19,5,4,True,False,False,-0.09803921568627451,-0.03770739064856712,-0.06033182503770739
huginn,2026090804,order-ops,jlens_minus_raw,20,6,1,False,False,False,-0.49019607843137253,-0.39819004524886875,-0.09200603318250376
huginn,2026090804,order-ops,jlens_minus_raw,21,6,2,False,False,False,-0.5490196078431373,-0.44947209653091985,-0.0995475113122172
huginn,2026090804,order-ops,jlens_minus_raw,22,6,3,False,False,False,-0.5686274509803921,-0.44343891402714913,-0.12518853695324278
huginn,2026090804,order-ops,jlens_minus_raw,23,6,4,True,False,False,-0.09803921568627451,-0.027149321266968326,-0.07088989441930617
huginn,2026090804,order-ops,jlens_minus_raw,24,7,1,False,False,False,-0.45098039215686275,-0.3484162895927601,-0.10256410256410255
huginn,2026090804,order-ops,jlens_minus_raw,25,7,2,False,False,False,-0.5294117647058824,-0.4464555052790345,-0.08295625942684764
huginn,2026090804,order-ops,jlens_minus_raw,26,7,3,False,False,False,-0.5294117647058824,-0.4313725490196076,-0.09803921568627451
huginn,2026090804,order-ops,jlens_minus_raw,27,7,4,True,False,False,-0.11764705882352941,-0.04524886877828055,-0.07239819004524886
huginn,2026090804,order-ops,jlens_minus_raw,28,8,1,False,False,False,-0.45098039215686275,-0.3333333333333333,-0.1176470588235294
huginn,2026090804,order-ops,jlens_minus_raw,29,8,2,False,False,False,-0.5490196078431373,-0.42835595776772223,-0.12066365007541474
huginn,2026090804,order-ops,jlens_minus_raw,30,8,3,False,False,False,-0.5294117647058824,-0.38914027149321256,-0.14027149321266968
huginn,2026090804,order-ops,jlens_minus_raw,31,8,4,True,False,False,0.3137254901960784,0.17797888386123684,0.13574660633484162
huginn,2026090804,order-ops,coda_minus_raw,0,1,1,False,False,True,0.13725490196078433,0.08446455505279034,0.052790346907993994
huginn,2026090804,order-ops,coda_minus_raw,1,1,2,False,False,True,0.0,-0.012066365007541479,0.012066365007541484
huginn,2026090804,order-ops,coda_minus_raw,2,1,3,False,False,True,0.0196078431372549,0.001508295625942687,0.01809954751131223
huginn,2026090804,order-ops,coda_minus_raw,3,1,4,True,False,False,0.4117647058823529,0.363499245852187,0.04826546003016592
huginn,2026090804,order-ops,coda_minus_raw,4,2,1,False,False,True,0.0392156862745098,0.009049773755656113,0.030165912518853703
huginn,2026090804,order-ops,coda_minus_raw,5,2,2,False,False,True,-0.058823529411764705,-0.06334841628959276,0.004524886877828041
huginn,2026090804,order-ops,coda_minus_raw,6,2,3,False,False,True,-0.0784313725490196,-0.09653092006033182,0.018099547511312198
huginn,2026090804,order-ops,coda_minus_raw,7,2,4,True,False,False,0.4117647058823529,0.32428355957767724,0.08748114630467572
huginn,2026090804,order-ops,coda_minus_raw,8,3,1,False,False,True,0.0392156862745098,0.022624434389140278,0.01659125188536954
huginn,2026090804,order-ops,coda_minus_raw,9,3,2,False,False,True,0.0,-0.0482654600301659,0.048265460030165915
huginn,2026090804,order-ops,coda_minus_raw,10,3,3,False,False,True,-0.09803921568627451,-0.03469079939668173,-0.06334841628959278
huginn,2026090804,order-ops,coda_minus_raw,11,3,4,True,False,False,0.27450980392156865,0.3212669683257919,-0.04675716440422322
huginn,2026090804,order-ops,coda_minus_raw,12,4,1,False,False,True,0.058823529411764705,0.007541478129713426,0.05128205128205131
huginn,2026090804,order-ops,coda_minus_raw,13,4,2,False,False,True,-0.0392156862745098,-0.042232277526395155,0.0030165912518853623
huginn,2026090804,order-ops,coda_minus_raw,14,4,3,False,False,True,-0.0196078431372549,-0.05279034690799395,0.03318250377073908
huginn,2026090804,order-ops,coda_minus_raw,15,4,4,True,False,False,0.45098039215686275,0.39668174962292585,0.05429864253393666
huginn,2026090804,order-ops,coda_minus_raw,16,5,1,False,False,True,0.0,-0.012066365007541479,0.012066365007541484
huginn,2026090804,order-ops,coda_minus_raw,17,5,2,False,False,True,-0.0392156862745098,-0.0678733031674208,0.02865761689291101
huginn,2026090804,order-ops,coda_minus_raw,18,5,3,False,False,True,-0.058823529411764705,-0.061840120663650064,0.003016591251885371
huginn,2026090804,order-ops,coda_minus_raw,19,5,4,True,False,False,0.43137254901960786,0.39819004524886864,0.03318250377073907
huginn,2026090804,order-ops,coda_minus_raw,20,6,1,False,False,True,0.0196078431372549,-0.007541478129713419,0.027149321266968337
huginn,2026090804,order-ops,coda_minus_raw,21,6,2,False,False,True,-0.0392156862745098,-0.061840120663650064,0.022624434389140264
huginn,2026090804,order-ops,coda_minus_raw,22,6,3,False,False,True,-0.09803921568627451,-0.06938159879336347,-0.02865761689291103
huginn,2026090804,order-ops,coda_minus_raw,23,6,4,True,False,False,0.37254901960784315,0.35595776772247373,0.016591251885369532
huginn,2026090804,order-ops,coda_minus_raw,24,7,1,False,False,True,0.058823529411764705,0.025641025641025633,0.033182503770739065
huginn,2026090804,order-ops,coda_minus_raw,25,7,2,False,False,True,-0.0392156862745098,-0.08144796380090497,0.04223227752639518
huginn,2026090804,order-ops,coda_minus_raw,26,7,3,False,False,True,-0.0196078431372549,-0.07088989441930618,0.051282051282051294
huginn,2026090804,order-ops,coda_minus_raw,27,7,4,True,False,False,0.29411764705882354,0.32428355957767724,-0.030165912518853692
huginn,2026090804,order-ops,coda_minus_raw,28,8,1,False,False,True,0.058823529411764705,0.04675716440422323,0.012066365007541505
huginn,2026090804,order-ops,coda_minus_raw,29,8,2,False,False,True,-0.058823529411764705,-0.06485671191553548,0.0060331825037707315
huginn,2026090804,order-ops,coda_minus_raw,30,8,3,False,False,True,-0.058823529411764705,-0.06184012066365007,0.0030165912518853545
huginn,2026090804,order-ops,coda_minus_raw,31,8,4,True,False,False,0.35294117647058826,0.297134238310709,0.05580693815987933
huginn,2026090804,order-ops,jlens_minus_coda,0,1,1,False,False,True,-0.43137254901960786,-0.401206636500754,-0.030165912518853692
huginn,2026090804,order-ops,jlens_minus_coda,1,1,2,False,False,True,-0.5490196078431373,-0.41025641025641013,-0.138763197586727
huginn,2026090804,order-ops,jlens_minus_coda,2,1,3,False,False,True,-0.49019607843137253,-0.3996983408748114,-0.09049773755656108
huginn,2026090804,order-ops,jlens_minus_coda,3,1,4,True,False,False,-0.43137254901960786,-0.37104072398190047,-0.06033182503770739
huginn,2026090804,order-ops,jlens_minus_coda,4,2,1,False,False,True,-0.5490196078431373,-0.38914027149321256,-0.15987933634992452
huginn,2026090804,order-ops,jlens_minus_coda,5,2,2,False,False,True,-0.49019607843137253,-0.3650075414781297,-0.12518853695324278
huginn,2026090804,order-ops,jlens_minus_coda,6,2,3,False,False,True,-0.47058823529411764,-0.35444947209653094,-0.11613876319758672
huginn,2026090804,order-ops,jlens_minus_coda,7,2,4,True,False,False,-0.47058823529411764,-0.37858220211161386,-0.09200603318250379
huginn,2026090804,order-ops,jlens_minus_coda,8,3,1,False,False,True,-0.5490196078431373,-0.46455505279034665,-0.08446455505279032
huginn,2026090804,order-ops,jlens_minus_coda,9,3,2,False,False,True,-0.5686274509803921,-0.42986425339366496,-0.138763197586727
huginn,2026090804,order-ops,jlens_minus_coda,10,3,3,False,False,True,-0.49019607843137253,-0.4404223227752638,-0.049773755656108594
huginn,2026090804,order-ops,jlens_minus_coda,11,3,4,True,False,False,-0.5294117647058824,-0.4449472096530917,-0.08446455505279032
huginn,2026090804,order-ops,jlens_minus_coda,12,4,1,False,False,True,-0.5686274509803921,-0.463046757164404,-0.1055806938159879
huginn,2026090804,order-ops,jlens_minus_coda,13,4,2,False,False,True,-0.5490196078431373,-0.4343891402714931,-0.11463046757164402
huginn,2026090804,order-ops,jlens_minus_coda,14,4,3,False,False,True,-0.5490196078431373,-0.42232277526395184,-0.12669683257918557
huginn,2026090804,order-ops,jlens_minus_coda,15,4,4,True,False,False,-0.5882352941176471,-0.46606334841628955,-0.12217194570135743
huginn,2026090804,order-ops,jlens_minus_coda,16,5,1,False,False,True,-0.5294117647058824,-0.42684766214177966,-0.10256410256410256
huginn,2026090804,order-ops,jlens_minus_coda,17,5,2,False,False,True,-0.5490196078431373,-0.4012066365007541,-0.1478129713423831
huginn,2026090804,order-ops,jlens_minus_coda,18,5,3,False,False,True,-0.5294117647058824,-0.39517345399698356,-0.13423831070889897
huginn,2026090804,order-ops,jlens_minus_coda,19,5,4,True,False,False,-0.5294117647058824,-0.4358974358974359,-0.09351432880844646
huginn,2026090804,order-ops,jlens_minus_coda,20,6,1,False,False,True,-0.5098039215686274,-0.3906485671191553,-0.11915535444947208
huginn,2026090804,order-ops,jlens_minus_coda,21,6,2,False,False,True,-0.5098039215686274,-0.38763197586726994,-0.12217194570135745
huginn,2026090804,order-ops,jlens_minus_coda,22,6,3,False,False,True,-0.47058823529411764,-0.37405731523378577,-0.0965309200603318
huginn,2026090804,order-ops,jlens_minus_coda,23,6,4,True,False,False,-0.47058823529411764,-0.38310708898944196,-0.0874811463046757
huginn,2026090804,order-ops,jlens_minus_coda,24,7,1,False,False,True,-0.5098039215686274,-0.3740573152337858,-0.13574660633484165
huginn,2026090804,order-ops,jlens_minus_coda,25,7,2,False,False,True,-0.49019607843137253,-0.36500754147812975,-0.12518853695324283
huginn,2026090804,order-ops,jlens_minus_coda,26,7,3,False,False,True,-0.5098039215686274,-0.3604826546003017,-0.14932126696832582
huginn,2026090804,order-ops,jlens_minus_coda,27,7,4,True,False,False,-0.4117647058823529,-0.3695324283559578,-0.042232277526395155
huginn,2026090804,order-ops,jlens_minus_coda,28,8,1,False,False,True,-0.5098039215686274,-0.3800904977375565,-0.12971342383107087
huginn,2026090804,order-ops,jlens_minus_coda,29,8,2,False,False,True,-0.49019607843137253,-0.36349924585218707,-0.12669683257918551
huginn,2026090804,order-ops,jlens_minus_coda,30,8,3,False,False,True,-0.47058823529411764,-0.3273001508295627,-0.14328808446455504
huginn,2026090804,order-ops,jlens_minus_coda,31,8,4,True,False,False,-0.0392156862745098,-0.11915535444947209,0.0799396681749623
huginn,seed_average,multihop,raw,0,1,1,False,False,False,0.0,0.0067842605156037995,-0.0067842605156037995
huginn,seed_average,multihop,raw,1,1,2,False,False,False,0.017045454545454544,0.014757051519263186,0.00228840302619136
huginn,seed_average,multihop,raw,2,1,3,False,False,False,0.022727272727272728,0.008905626824554914,0.013821645902717816
huginn,seed_average,multihop,raw,3,1,4,True,False,False,0.005681818181818182,0.0011024423337856173,0.0045793758480325636
huginn,seed_average,multihop,raw,4,2,1,False,False,False,0.022727272727272728,0.003646540027137042,0.019080732700135685
huginn,seed_average,multihop,raw,5,2,2,False,False,False,0.03409090909090909,0.010348567081945646,0.023742342008963455
huginn,seed_average,multihop,raw,6,2,3,False,False,False,0.017045454545454544,0.01384493220483722,0.0032005223406173194
huginn,seed_average,multihop,raw,7,2,4,True,False,False,0.022727272727272728,0.002815250669728281,0.019912022057544453
huginn,seed_average,multihop,raw,8,3,1,False,False,False,0.045454545454545456,0.004833785617367706,0.04062075983717775
huginn,seed_average,multihop,raw,9,3,2,False,False,False,0.09659090909090909,0.01376008941307449,0.08283081967783458
huginn,seed_average,multihop,raw,10,3,3,False,False,False,0.11363636363636363,0.01912855066688173,0.0945078129694819
huginn,seed_average,multihop,raw,11,3,4,True,False,False,0.09090909090909091,0.004678352515869477,0.08623073839322143
huginn,seed_average,multihop,raw,12,4,1,False,False,False,0.06818181818181818,0.007981785288433867,0.06020003289338431
huginn,seed_average,multihop,raw,13,4,2,False,False,False,0.08522727272727272,0.01630539293361545,0.06892187979365727
huginn,seed_average,multihop,raw,14,4,3,False,False,False,0.11931818181818182,0.02241122739765887,0.09690695442052294
huginn,seed_average,multihop,raw,15,4,4,True,False,False,0.09659090909090909,0.008936582978306178,0.08765432611260292
huginn,seed_average,multihop,raw,16,5,1,False,False,False,0.07954545454545454,0.007893127338514045,0.0716523272069405
huginn,seed_average,multihop,raw,17,5,2,False,False,False,0.125,0.016041949344188147,0.10895805065581184
huginn,seed_average,multihop,raw,18,5,3,False,False,False,0.13636363636363635,0.02223262659999431,0.11413100976364209
huginn,seed_average,multihop,raw,19,5,4,True,False,False,0.11363636363636363,0.009545703617955993,0.10409066001840767
huginn,seed_average,multihop,raw,20,6,1,False,False,False,0.09090909090909091,0.00610840425969327,0.08480068664939763
huginn,seed_average,multihop,raw,21,6,2,False,False,False,0.1590909090909091,0.014936937214752677,0.1441539718761564
huginn,seed_average,multihop,raw,22,6,3,False,False,False,0.13636363636363635,0.020720341395375316,0.11564329496826103
huginn,seed_average,multihop,raw,23,6,4,True,False,False,0.10795454545454546,0.009124217596062918,0.09883032785848254
huginn,seed_average,multihop,raw,24,7,1,False,False,False,0.07954545454545454,0.005782079747480019,0.07376337479797454
huginn,seed_average,multihop,raw,25,7,2,False,False,False,0.11363636363636363,0.014369170517406604,0.09926719311895704
huginn,seed_average,multihop,raw,26,7,3,False,False,False,0.10795454545454546,0.02439783757626363,0.08355670787828182
huginn,seed_average,multihop,raw,27,7,4,True,False,False,0.07954545454545454,0.011245662975649409,0.06829979156980516
huginn,seed_average,multihop,raw,28,8,1,False,False,False,0.056818181818181816,0.007081230054432227,0.04973695176374959
huginn,seed_average,multihop,raw,29,8,2,False,False,False,0.13068181818181818,0.015330432231721246,0.11535138595009692
huginn,seed_average,multihop,raw,30,8,3,False,False,False,0.11363636363636363,0.022114653212007347,0.09152171042435629
huginn,seed_average,multihop,raw,31,8,4,True,False,False,0.07954545454545454,0.01099514743510673,0.06855030711034783
huginn,seed_average,multihop,jlens,0,1,1,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,1,1,2,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,2,1,3,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,3,1,4,True,False,False,0.0,0.00016960651289009497,-0.00016960651289009497
huginn,seed_average,multihop,jlens,4,2,1,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,5,2,2,False,False,False,0.0,0.0005088195386702849,-0.0005088195386702849
huginn,seed_average,multihop,jlens,6,2,3,False,False,False,0.0,0.0011101912560528568,-0.0011101912560528568
huginn,seed_average,multihop,jlens,7,2,4,True,False,False,0.0,0.0006026961505251872,-0.0006026961505251872
huginn,seed_average,multihop,jlens,8,3,1,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,9,3,2,False,False,False,0.0,0.00016960651289009497,-0.00016960651289009497
huginn,seed_average,multihop,jlens,10,3,3,False,False,False,0.0,8.480325644504748e-05,-8.480325644504748e-05
huginn,seed_average,multihop,jlens,11,3,4,True,False,False,0.0,0.0008480325644504748,-0.0008480325644504748
huginn,seed_average,multihop,jlens,12,4,1,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,13,4,2,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,14,4,3,False,False,False,0.0,0.0005936227951153324,-0.0005936227951153324
huginn,seed_average,multihop,jlens,15,4,4,True,False,False,0.0,0.0004240162822252374,-0.0004240162822252374
huginn,seed_average,multihop,jlens,16,5,1,False,False,False,0.0,0.00025440976933514245,-0.00025440976933514245
huginn,seed_average,multihop,jlens,17,5,2,False,False,False,0.0,8.480325644504748e-05,-8.480325644504748e-05
huginn,seed_average,multihop,jlens,18,5,3,False,False,False,0.0,0.0005936227951153324,-0.0005936227951153324
huginn,seed_average,multihop,jlens,19,5,4,True,False,False,0.0,0.0017063443115003492,-0.0017063443115003492
huginn,seed_average,multihop,jlens,20,6,1,False,False,False,0.0,0.0,0.0
huginn,seed_average,multihop,jlens,21,6,2,False,False,False,0.011363636363636364,0.0006784260515603799,0.010685210312075982
huginn,seed_average,multihop,jlens,22,6,3,False,False,False,0.0,0.0019504748982360918,-0.0019504748982360918
huginn,seed_average,multihop,jlens,23,6,4,True,False,False,0.0,0.0011872455902306647,-0.0011872455902306647
huginn,seed_average,multihop,jlens,24,7,1,False,False,False,0.0,0.0004240162822252374,-0.0004240162822252374
huginn,seed_average,multihop,jlens,25,7,2,False,False,False,0.011363636363636364,0.0006784260515603799,0.010685210312075984
huginn,seed_average,multihop,jlens,26,7,3,False,False,False,0.017045454545454544,0.0021472224067203716,0.014898232138734174
huginn,seed_average,multihop,jlens,27,7,4,True,False,False,0.011363636363636364,0.0003431072545726549,0.011020529109063709
huginn,seed_average,multihop,jlens,28,8,1,False,False,False,0.056818181818181816,0.0034217619784105533,0.053396419839771274
huginn,seed_average,multihop,jlens,29,8,2,False,False,False,0.09659090909090909,0.008367491847817493,0.08822341724309159
huginn,seed_average,multihop,jlens,30,8,3,False,False,False,0.09090909090909091,0.01626575877763123,0.07464333213145967
huginn,seed_average,multihop,jlens,31,8,4,True,False,False,0.10795454545454546,0.022716104000025297,0.08523844145452014
huginn,seed_average,multihop,coda,0,1,1,False,False,True,0.022727272727272728,0.00475155215657251,0.017975720570700217
huginn,seed_average,multihop,coda,1,1,2,False,False,True,0.017045454545454544,0.01068649520990091,0.006358959335553637
huginn,seed_average,multihop,coda,2,1,3,False,False,True,0.017045454545454544,0.010432085440565767,0.006613369104888778
huginn,seed_average,multihop,coda,3,1,4,True,False,False,0.045454545454545456,0.024116326346651985,0.02133821910789346
huginn,seed_average,multihop,coda,4,2,1,False,False,True,0.0625,0.006875488261173473,0.05562451173882652
huginn,seed_average,multihop,coda,5,2,2,False,False,True,0.07954545454545454,0.021064614941819822,0.05848083960363471
huginn,seed_average,multihop,coda,6,2,3,False,False,True,0.07386363636363637,0.02378345873936104,0.05008017762427531
huginn,seed_average,multihop,coda,7,2,4,True,False,False,0.1534090909090909,0.04325223058262404,0.1101568603264668
huginn,seed_average,multihop,coda,8,3,1,False,False,True,0.11363636363636363,0.012324819007315612,0.10131154462904801
huginn,seed_average,multihop,coda,9,3,2,False,False,True,0.10795454545454546,0.025980673555300426,0.08197387189924503
huginn,seed_average,multihop,coda,10,3,3,False,False,True,0.11363636363636363,0.0307529026830248,0.08288346095333883
huginn,seed_average,multihop,coda,11,3,4,True,False,False,0.2159090909090909,0.04795001470713818,0.16795907620195272
huginn,seed_average,multihop,coda,12,4,1,False,False,True,0.1590909090909091,0.017765155468683288,0.1413257536222258
huginn,seed_average,multihop,coda,13,4,2,False,False,True,0.1534090909090909,0.02769227606405353,0.12571681484503736
huginn,seed_average,multihop,coda,14,4,3,False,False,True,0.13068181818181818,0.033559119532660914,0.09712269864915726
huginn,seed_average,multihop,coda,15,4,4,True,False,False,0.2727272727272727,0.05005861110847543,0.22266866161879734
huginn,seed_average,multihop,coda,16,5,1,False,False,True,0.1534090909090909,0.021926939523615234,0.13148215138547567
huginn,seed_average,multihop,coda,17,5,2,False,False,True,0.19318181818181818,0.03270337758126087,0.16047844060055724
huginn,seed_average,multihop,coda,18,5,3,False,False,True,0.1875,0.0378173895304153,0.14968261046958467
huginn,seed_average,multihop,coda,19,5,4,True,False,False,0.2784090909090909,0.04708664243942398,0.23132244846966693
huginn,seed_average,multihop,coda,20,6,1,False,False,True,0.17045454545454544,0.021690597394464415,0.14876394806008103
huginn,seed_average,multihop,coda,21,6,2,False,False,True,0.14204545454545456,0.03510243996166656,0.10694301458378797
huginn,seed_average,multihop,coda,22,6,3,False,False,True,0.1590909090909091,0.04020862391791834,0.11888228517299075
huginn,seed_average,multihop,coda,23,6,4,True,False,False,0.2556818181818182,0.04844863413384443,0.20723318404797372
huginn,seed_average,multihop,coda,24,7,1,False,False,True,0.1875,0.022293293544989608,0.16520670645501037
huginn,seed_average,multihop,coda,25,7,2,False,False,True,0.1534090909090909,0.038247869837082844,0.11516122107200805
huginn,seed_average,multihop,coda,26,7,3,False,False,True,0.16477272727272727,0.040290857378713546,0.12448186989401372
huginn,seed_average,multihop,coda,27,7,4,True,False,False,0.26704545454545453,0.05150159090118384,0.21554386364427067
huginn,seed_average,multihop,coda,28,8,1,False,False,True,0.18181818181818182,0.02382103705882538,0.15799714475935642
huginn,seed_average,multihop,coda,29,8,2,False,False,True,0.1534090909090909,0.035951757423941945,0.11745733348514893
huginn,seed_average,multihop,coda,30,8,3,False,False,True,0.14204545454545456,0.040116111274523754,0.10192934327093077
huginn,seed_average,multihop,coda,31,8,4,True,False,False,0.2840909090909091,0.05166477292494929,0.23242613616595975
huginn,seed_average,multihop,jlens_minus_raw,0,1,1,False,False,False,0.0,-0.0067842605156037995,0.0067842605156037995
huginn,seed_average,multihop,jlens_minus_raw,1,1,2,False,False,False,-0.017045454545454544,-0.014757051519263186,-0.00228840302619136
huginn,seed_average,multihop,jlens_minus_raw,2,1,3,False,False,False,-0.022727272727272728,-0.008905626824554914,-0.013821645902717816
huginn,seed_average,multihop,jlens_minus_raw,3,1,4,True,False,False,-0.005681818181818182,-0.0009328358208955224,-0.0047489823609226595
huginn,seed_average,multihop,jlens_minus_raw,4,2,1,False,False,False,-0.022727272727272728,-0.003646540027137042,-0.019080732700135685
huginn,seed_average,multihop,jlens_minus_raw,5,2,2,False,False,False,-0.03409090909090909,-0.009839747543275358,-0.024251161547633737
huginn,seed_average,multihop,jlens_minus_raw,6,2,3,False,False,False,-0.017045454545454544,-0.012734740948784367,-0.004310713596670177
huginn,seed_average,multihop,jlens_minus_raw,7,2,4,True,False,False,-0.022727272727272728,-0.002212554519203094,-0.020514718208069636
huginn,seed_average,multihop,jlens_minus_raw,8,3,1,False,False,False,-0.045454545454545456,-0.004833785617367706,-0.04062075983717775
huginn,seed_average,multihop,jlens_minus_raw,9,3,2,False,False,False,-0.09659090909090909,-0.013590482900184397,-0.08300042619072469
huginn,seed_average,multihop,jlens_minus_raw,10,3,3,False,False,False,-0.11363636363636363,-0.019043747410436684,-0.09459261622592695
huginn,seed_average,multihop,jlens_minus_raw,11,3,4,True,False,False,-0.09090909090909091,-0.0038303199514190004,-0.08707877095767191
huginn,seed_average,multihop,jlens_minus_raw,12,4,1,False,False,False,-0.06818181818181818,-0.007981785288433867,-0.06020003289338431
huginn,seed_average,multihop,jlens_minus_raw,13,4,2,False,False,False,-0.08522727272727272,-0.01630539293361545,-0.06892187979365727
huginn,seed_average,multihop,jlens_minus_raw,14,4,3,False,False,False,-0.11931818181818182,-0.021817604602543537,-0.09750057721563826
huginn,seed_average,multihop,jlens_minus_raw,15,4,4,True,False,False,-0.09659090909090909,-0.00851256669608094,-0.08807834239482816
huginn,seed_average,multihop,jlens_minus_raw,16,5,1,False,False,False,-0.07954545454545454,-0.0076387175691789025,-0.07190673697627564
huginn,seed_average,multihop,jlens_minus_raw,17,5,2,False,False,False,-0.125,-0.0159571460877431,-0.10904285391225689
huginn,seed_average,multihop,jlens_minus_raw,18,5,3,False,False,False,-0.13636363636363635,-0.021639003804878976,-0.11472463255875741
huginn,seed_average,multihop,jlens_minus_raw,19,5,4,True,False,False,-0.11363636363636363,-0.007839359306455641,-0.10579700432990799
huginn,seed_average,multihop,jlens_minus_raw,20,6,1,False,False,False,-0.09090909090909091,-0.00610840425969327,-0.08480068664939763
huginn,seed_average,multihop,jlens_minus_raw,21,6,2,False,False,False,-0.14772727272727273,-0.014258511163192296,-0.1334687615640804
huginn,seed_average,multihop,jlens_minus_raw,22,6,3,False,False,False,-0.13636363636363635,-0.01876986649713922,-0.11759376986649714
huginn,seed_average,multihop,jlens_minus_raw,23,6,4,True,False,False,-0.10795454545454546,-0.00793697200583225,-0.1000175734487132
huginn,seed_average,multihop,jlens_minus_raw,24,7,1,False,False,False,-0.07954545454545454,-0.0053580634652547815,-0.07418739108019977
huginn,seed_average,multihop,jlens_minus_raw,25,7,2,False,False,False,-0.10227272727272728,-0.013690744465846229,-0.08858198280688105
huginn,seed_average,multihop,jlens_minus_raw,26,7,3,False,False,False,-0.09090909090909091,-0.022250615169543256,-0.06865847573954764
huginn,seed_average,multihop,jlens_minus_raw,27,7,4,True,False,False,-0.06818181818181818,-0.010902555721076753,-0.057279262460741436
huginn,seed_average,multihop,jlens_minus_raw,28,8,1,False,False,False,0.0,-0.003659468076021671,0.0036594680760216702
huginn,seed_average,multihop,jlens_minus_raw,29,8,2,False,False,False,-0.03409090909090909,-0.006962940383903749,-0.027127968707005345
huginn,seed_average,multihop,jlens_minus_raw,30,8,3,False,False,False,-0.022727272727272728,-0.005848894434376117,-0.01687837829289661
huginn,seed_average,multihop,jlens_minus_raw,31,8,4,True,False,False,0.028409090909090908,0.011720956564918571,0.016688134344172337
huginn,seed_average,multihop,coda_minus_raw,0,1,1,False,False,True,0.022727272727272728,-0.0020327083590312898,0.02475998108630401
huginn,seed_average,multihop,coda_minus_raw,1,1,2,False,False,True,0.0,-0.004070556309362279,0.0040705563093622775
huginn,seed_average,multihop,coda_minus_raw,2,1,3,False,False,True,-0.005681818181818182,0.0015264586160108548,-0.007208276797829036
huginn,seed_average,multihop,coda_minus_raw,3,1,4,True,False,False,0.03977272727272727,0.023013884012866373,0.016758843259860903
huginn,seed_average,multihop,coda_minus_raw,4,2,1,False,False,True,0.03977272727272727,0.0032289482340364297,0.03654377903869084
huginn,seed_average,multihop,coda_minus_raw,5,2,2,False,False,True,0.045454545454545456,0.010716047859874182,0.03473849759467127
huginn,seed_average,multihop,coda_minus_raw,6,2,3,False,False,True,0.056818181818181816,0.009938526534523822,0.046879655283658
huginn,seed_average,multihop,coda_minus_raw,7,2,4,True,False,False,0.13068181818181818,0.04043697991289576,0.09024483826892239
huginn,seed_average,multihop,coda_minus_raw,8,3,1,False,False,True,0.06818181818181818,0.0074910333899479075,0.06069078479187029
huginn,seed_average,multihop,coda_minus_raw,9,3,2,False,False,True,0.011363636363636364,0.012220584142225932,-0.0008569477785895684
huginn,seed_average,multihop,coda_minus_raw,10,3,3,False,False,True,0.0,0.011624352016143058,-0.011624352016143062
huginn,seed_average,multihop,coda_minus_raw,11,3,4,True,False,False,0.125,0.043271662191268705,0.08172833780873129
