task,loop,physical_layer,virtual_index_zero_based,n_items,n_slots,n_concept_clusters,jlens_exit3_hit,jlens_exit3_hit_ci_low,jlens_exit3_hit_ci_high,jlens_exit3_control,jlens_exit3_control_ci_low,jlens_exit3_control_ci_high,jlens_exit3_excess,jlens_exit3_excess_ci_low,jlens_exit3_excess_ci_high,logitlens_hit,logitlens_hit_ci_low,logitlens_hit_ci_high,logitlens_control,logitlens_control_ci_low,logitlens_control_ci_high,logitlens_excess,logitlens_excess_ci_low,logitlens_excess_ci_high,difference,ci_low,ci_high,sim_low,sim_high,cluster_ci_low,cluster_ci_high,cluster_sim_low,cluster_sim_high
multihop,1,33,32,90,100,64,0.0,0.0,0.0,0.001610305958132045,0.0006441223832528181,0.002898550724637681,-0.001610305958132045,-0.002898550724637681,-0.0006441223832528181,0.0,0.0,0.0,0.003710807994695463,0.001619778346121057,0.006287297527706736,-0.003710807994695463,-0.006287297527706736,-0.001619778346121057,0.002100502036563417,-0.00046894240788102694,0.005001420858198352,-0.22866872873266741,0.23286973280579426,-0.00034506556245686676,0.005081874647092037,-0.3309359712940275,0.33513697536715437
multihop,1,34,33,90,100,64,0.0,0.0,0.0,0.0019323671497584543,0.0006441223832528181,0.003542673107890499,-0.0019323671497584543,-0.003542673107890499,-0.0006441223832528181,0.0,0.0,0.0,0.004362105358402645,0.002268707612830986,0.0066404824060996475,-0.004362105358402645,-0.006640482406099653,-0.002268707612830986,0.00242973820864419,-0.00013957811114928353,0.005167187648006062,-0.22833949256058664,0.23319896897787504,-0.00014201912090675505,0.005117699357208465,-0.33060673512194677,0.3354662115392351
multihop,1,35,34,90,100,64,0.0,0.0,0.0,0.000966183574879227,0.00016103059581320451,0.0020933977455716585,-0.000966183574879227,-0.0020933977455716585,-0.00016103059581320451,0.0,0.0,0.0,0.005167258337468667,0.002927132241605273,0.007585085371663989,-0.005167258337468667,-0.007585085371663989,-0.0029271322416052833,0.00420107476258944,0.002109989446063233,0.0064578712009715575,-0.2265681560066414,0.23497030553182027,0.0022001298017696805,0.006521752792532844,-0.3288353985680015,0.3372375480931804
multihop,1,36,35,90,100,64,0.0,0.0,0.0,0.000966183574879227,0.00016103059581320451,0.0020933977455716585,-0.000966183574879227,-0.0020933977455716585,-0.00016103059581320451,0.0,0.0,0.0,0.005157715260017051,0.0024201951311925737,0.008380695273278395,-0.005157715260017051,-0.008380695273278395,-0.0024201951311925737,0.004191531685137824,0.0014540115563133468,0.007412143601401914,-0.226577699084093,0.23496076245436867,0.0015216400007930372,0.007550537198575082,-0.32884494164545314,0.33722800501572875
multihop,1,37,36,90,100,64,0.0,0.0,0.0,0.0022544283413848637,0.0009661835748792271,0.003703703703703704,-0.0022544283413848637,-0.003703703703703704,-0.0009661835748792271,0.0,0.0,0.0,0.0074074074074074086,0.0032206119162640906,0.01239935587761675,-0.0074074074074074086,-0.01239935587761675,-0.0032206119162640906,0.005152979066022545,0.0009661835748792271,0.010144927536231885,-0.2256162517032083,0.2359222098352534,0.001067887109077041,0.010688405797101449,-0.3278834942645684,0.33818945239661347
multihop,1,38,37,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.002093397745571659,0.000966183574879227,0.003542673107890499,0.009017713365539455,-0.00322061191626409,0.0320450885668277,0.022222222222222223,0.0,0.05555555555555556,0.010789049919484697,0.005958132045088569,0.016425120772946857,0.01143317230273752,-0.01320450885668277,0.0463768115942029,-0.0024154589371980667,-0.04106682769726248,0.03333333333333333,-0.23318468970642892,0.22835377183203276,-0.042136613099346014,0.03538976085424513,-0.335451932267789,0.33062101439339286
multihop,1,39,38,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.003381642512077295,0.001610305958132045,0.005636070853462159,0.007729468599033819,-0.0049919484702093415,0.03140096618357488,0.044444444444444446,0.011111111111111112,0.08888888888888889,0.009017713365539451,0.004669887278582931,0.014170692431562,0.03542673107890499,-0.0009661835748792271,0.08164251207729468,-0.02769726247987117,-0.07584541062801932,0.017552334943639298,-0.258466493249102,0.20307196828935967,-0.07735288982015015,0.018755552564275118,-0.3607337358104621,0.3053392108507198
multihop,1,40,39,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.001610305958132045,0.0006441223832528181,0.002737520128824477,0.009500805152979066,-0.0025764895330112722,0.032528180354267314,0.06666666666666667,0.022222222222222223,0.12222222222222223,0.009834706829591736,0.005325850146822015,0.015148716491427487,0.05683195983707493,0.01046225253386379,0.11319509567111867,-0.047331154684095864,-0.10562902576489534,0.0069314199109595485,-0.2781003854533267,0.18343807608513496,-0.111821984228474,0.011015410660311477,-0.3803676280146868,0.28570531864649507
multihop,1,41,40,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.003381642512077295,0.001932367149758454,0.00499194847020934,0.0077294685990338214,-0.004508856682769727,0.031078904991948472,0.13333333333333333,0.06666666666666667,0.21111111111111108,0.017436439569699095,0.012273984581214415,0.02329260118136212,0.11589689376363427,0.04889871295695437,0.19172351424887496,-0.10816742516460044,-0.18720256083181702,-0.03727990570732611,-0.33893665593383127,0.1226018056046304,-0.1920562118184812,-0.030769505347432995,-0.44120389849519137,0.22486904816599051
multihop,1,42,41,90,100,64,0.0,0.0,0.0,0.001932367149758454,0.000966183574879227,0.003059581320450886,-0.001932367149758454,-0.003059581320450886,-0.000966183574879227,0.14444444444444443,0.07777777777777778,0.2222222222222222,0.01823685635477062,0.01259841740431121,0.02450047291250482,0.12620758808967383,0.05778150753054846,0.20352442815759197,-0.12813995523943228,-0.2054490433241578,-0.0598580688133643,-0.3589091860086631,0.10262927552979856,-0.20270561413015598,-0.058473921260489586,-0.4611764285700232,0.20489651809115866
multihop,1,43,42,90,100,64,0.0,0.0,0.0,0.0024154589371980684,0.0011272141706924316,0.003864734299516909,-0.0024154589371980684,-0.003864734299516909,-0.0011272141706924316,0.2,0.12222222222222223,0.28888888888888886,0.017924338240595833,0.012596114695066862,0.02386095064603099,0.18207566175940423,0.10332441320677092,0.2696604396319057,-0.18449112069660228,-0.27210364064870307,-0.1058625457537549,-0.4152603514658331,0.04627811007262855,-0.2730042898698488,-0.10452393129141203,-0.5175275940271933,0.14854535263398866
multihop,1,44,43,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.0028985507246376816,0.0014492753623188406,0.0045088566827697265,0.008212560386473434,-0.004025764895330113,0.03140096618357489,0.24444444444444444,0.15555555555555556,0.3333333333333333,0.02082052086823626,0.014516434593160932,0.028052689097846934,0.22362392357620833,0.13794292338393288,0.3149354401974215,-0.2154113631897348,-0.3117224945533768,-0.12524352431505445,-0.44618059395896564,0.015357867579496032,-0.3112018944614033,-0.1273194049562887,-0.5484478365203258,0.11762511014085614
multihop,1,45,44,90,100,64,0.0,0.0,0.0,0.0028985507246376816,0.0011272141706924316,0.005152979066022545,-0.0028985507246376816,-0.005152979066022545,-0.0011272141706924316,0.24444444444444444,0.15555555555555556,0.3333333333333333,0.027266480894758954,0.019858748315823547,0.03532774904251121,0.21717796354968566,0.13148511226900447,0.30868208421518406,-0.22007651427432337,-0.31170014166168303,-0.1339225353058521,-0.45084574504355424,0.010692716494907467,-0.31033159700260565,-0.13794476302776706,-0.5531129876049143,0.11295995905626757
multihop,1,46,45,90,100,64,0.0,0.0,0.0,0.005152979066022545,0.0020933977455716585,0.009017713365539453,-0.005152979066022545,-0.009017713365539453,-0.0020933977455716585,0.24444444444444444,0.15555555555555556,0.33333333333333337,0.05789315004969467,0.04529927532697411,0.07074036520297061,0.1865512943947498,0.10092793880837361,0.27932894051340346,-0.19170427346077237,-0.28382804911928006,-0.1067057924006001,-0.4224735042300032,0.039064957308458464,-0.277915489988864,-0.10680347819001204,-0.5247407467913633,0.14133219986981857
multihop,1,47,46,90,100,64,0.0,0.0,0.0,0.007085346215781,0.00322061191626409,0.011916264090177134,-0.007085346215781,-0.011916264090177134,-0.00322061191626409,0.2111111111111111,0.13333333333333333,0.3,0.0707827020057428,0.05550850818371907,0.0864214502226011,0.1403284091053683,0.05806534427888975,0.22993487026362913,-0.14741375532114928,-0.2368152258740398,-0.0664251137040006,-0.37818298609038015,0.08335547544808156,-0.23507185603678987,-0.0650090282943712,-0.48045022865174025,0.18562271800944166
multihop,1,48,47,90,100,64,0.0,0.0,0.0,0.0020933977455716585,0.0008051529790660225,0.003703703703703704,-0.0020933977455716585,-0.003703703703703704,-0.0008051529790660225,0.16666666666666666,0.1,0.24444444444444444,0.07110713129436647,0.0559370356585925,0.08667984848420586,0.09555953537230019,0.021788051077378134,0.17731849861943477,-0.09765293311787183,-0.17897571322133293,-0.02395282043886851,-0.32842216388710266,0.13311629765135902,-0.17845996520823731,-0.020337716050165957,-0.43068940644846276,0.23538354021271912
multihop,2,1,48,90,100,64,0.0,0.0,0.0,0.0017713365539452498,0.00016103059581320451,0.0045088566827697265,-0.0017713365539452498,-0.0045088566827697265,-0.00016103059581320451,0.17777777777777778,0.1,0.25555555555555554,0.04725321955157432,0.03647100795397833,0.05835938240030311,0.13052455822620346,0.058995804050223456,0.20954407770751232,-0.13229589478014872,-0.21118197199566252,-0.06092115527081844,-0.36306512554937953,0.09847333598908212,-0.2036603977964331,-0.06306547736320461,-0.46533236811073964,0.20074057855044222
multihop,2,2,49,90,100,64,0.0,0.0,0.0,0.003059581320450886,0.00048309178743961357,0.007085346215780999,-0.003059581320450886,-0.007085346215780999,-0.00048309178743961357,0.1111111111111111,0.05555555555555555,0.17777777777777778,0.015783366486691295,0.009822866344605477,0.022546651510845887,0.09532774462441983,0.03687600644122383,0.16231179549114333,-0.0983873259448707,-0.16537374490859147,-0.040096618357487936,-0.32915655671410154,0.13238190482436013,-0.15784935942824463,-0.039541158653477564,-0.43142379927546165,0.23464914738572024
multihop,2,3,50,90,100,64,0.0,0.0,0.0,0.0019323671497584543,0.0,0.005475040257648953,-0.0019323671497584543,-0.005475040257648953,0.0,0.07777777777777778,0.022222222222222223,0.13333333333333333,0.009361158119603741,0.006289665624703988,0.013081367812825614,0.06841661965817403,0.015759486702605196,0.12430371056058157,-0.07034898680793249,-0.1265509621542755,-0.01882138663742952,-0.30111821757716334,0.16042024396129834,-0.12965702527133258,-0.02160973392163534,-0.40338546013852344,0.26268748652265844
multihop,2,4,51,90,100,64,0.0,0.0,0.0,0.0014492753623188406,0.00032206119162640903,0.00322061191626409,-0.0014492753623188406,-0.00322061191626409,-0.00032206119162640903,0.06666666666666667,0.022222222222222223,0.12222222222222223,0.005643175144453918,0.003549777398882259,0.007899971582836035,0.06102349152221275,0.016259353983139158,0.11610069148432318,-0.062472766884531586,-0.11770389315146347,-0.017545230652647542,-0.2932419976537624,0.16829646388469927,-0.11739135224192265,-0.01731397792667898,-0.3955092402151225,0.27056370644605937
multihop,2,5,52,90,100,64,0.0,0.0,0.0,0.0011272141706924314,0.00032206119162640903,0.0022544283413848632,-0.0011272141706924314,-0.0022544283413848632,-0.00032206119162640903,0.05555555555555555,0.011111111111111112,0.1111111111111111,0.003071421805437151,0.001615042152126551,0.004693568248555461,0.0524841337501184,0.008681443591929527,0.10690300274699252,-0.053611347920810834,-0.1078822700577816,-0.009808598560197031,-0.2843805786900417,0.17715788284842,-0.1041624040920716,-0.01022503886465073,-0.3866478212514018,0.2794251254097801
multihop,2,6,53,90,100,64,0.0,0.0,0.0,0.001932367149758454,0.0006441223832528181,0.0035426731078904996,-0.001932367149758454,-0.0035426731078904996,-0.0006441223832528181,0.03333333333333333,0.0,0.07777777777777778,0.0017784408449370089,0.0008075210760632755,0.0029127593066211994,0.031554892488396324,-0.0012930401629250737,0.07518944775978025,-0.033487259638154784,-0.07713134649995265,-0.00031969309462915604,-0.26425649040738564,0.19728197113107604,-0.07830948207323965,-0.0003508826648368786,-0.36652373296874574,0.29954921369243614
multihop,2,7,54,90,100,64,0.0,0.0,0.0,0.0014492753623188406,0.00048309178743961357,0.0025764895330112727,-0.0014492753623188406,-0.0025764895330112727,-0.00048309178743961357,0.011111111111111112,0.0,0.03333333333333333,0.0013001559409545058,0.00048545988443686656,0.0022854963601995704,0.009810955170156607,-0.0016293214235726737,0.03187695368002273,-0.011260230532475443,-0.033491995832149284,0.0004950029618884832,-0.24202946130170627,0.2195090002367554,-0.037236354785885294,0.0004830083137124952,-0.3442967038630664,0.3217762427981155
multihop,2,8,55,90,100,64,0.0,0.0,0.0,0.0037037037037037043,0.0014492753623188406,0.006763285024154591,-0.0037037037037037043,-0.006763285024154591,-0.0014492753623188406,0.011111111111111112,0.0,0.03333333333333333,0.0014635546337649632,0.000648858577247324,0.002439351975558411,0.009647556477346152,-0.0019609256926506995,0.03203798427583594,-0.013351260181049858,-0.036864156236436456,-0.00046163753553912735,-0.24412049095028068,0.217417970588181,-0.04020088117174187,-0.00040757464026680026,-0.3463877335116408,0.31968521314954107
multihop,2,9,56,90,100,64,0.0,0.0,0.0,0.001932367149758454,0.00032206119162640903,0.004347826086956522,-0.001932367149758454,-0.004347826086956522,-0.00032206119162640903,0.0,0.0,0.0,0.0011391253451413011,0.0003292361720807726,0.001958630052352616,-0.0011391253451413011,-0.001958630052352616,-0.0003292361720807726,-0.0007932418046171529,-0.0033697313376284247,0.0009852697297824604,-0.231562472573848,0.2299759889646137,-0.003484748206447908,0.0010710416016568441,-0.3338297151352081,0.3322432315259738
multihop,2,10,57,90,100,64,0.0,0.0,0.0,0.0017713365539452494,0.0006441223832528181,0.00322061191626409,-0.0017713365539452494,-0.00322061191626409,-0.0006441223832528181,0.0,0.0,0.0,0.000646490480250071,0.00016103059581320451,0.001295349057497395,-0.000646490480250071,-0.001295349057497395,-0.00016103059581320451,-0.0011248460736951787,-0.0027375201288244765,0.00032206119162640903,-0.231894076842926,0.22964438469553566,-0.002755513437258961,0.00029708853238265005,-0.3341613194042861,0.33191162725689577
multihop,2,11,58,90,100,64,0.0,0.0,0.0,0.004186795491143317,0.001932367149758454,0.006924315619967794,-0.004186795491143317,-0.006924315619967794,-0.001932367149758454,0.0,0.0,0.0,0.0004830917874396135,0.0,0.0011272141706924316,-0.0004830917874396135,-0.0011272141706924316,0.0,-0.0037037037037037034,-0.00644122383252818,-0.0012882447665056361,-0.23447293447293455,0.22706552706552713,-0.0068203643276401014,-0.001260239445494644,-0.33674017703429465,0.32933276962688723
multihop,2,12,59,90,100,64,0.0,0.0,0.0,0.006924315619967794,0.0032206119162640906,0.011111111111111112,-0.006924315619967794,-0.011111111111111112,-0.0032206119162640906,0.0,0.0,0.0,0.00032206119162640903,0.0,0.0008051529790660225,-0.00032206119162640903,-0.0008051529790660225,0.0,-0.006602254428341384,-0.010789049919484704,-0.002898550724637681,-0.23737148519757223,0.22416697634088945,-0.011441883022101685,-0.002838786792170925,-0.33963872775893234,0.32643421890224955
multihop,2,13,60,90,100,64,0.0,0.0,0.0,0.005314009661835749,0.0019323671497584543,0.009500805152979066,-0.005314009661835749,-0.009500805152979066,-0.0019323671497584543,0.0,0.0,0.0,0.0006441223832528181,0.00016103059581320451,0.0012882447665056361,-0.0006441223832528181,-0.0012882447665056361,-0.00016103059581320451,-0.004669887278582931,-0.00885668276972625,-0.0011272141706924316,-0.23543911804781376,0.22609934349064792,-0.009316770186335402,-0.0012334258402713536,-0.33770636060917386,0.328366586052008
multihop,2,14,61,90,100,64,0.0,0.0,0.0,0.0033816425120772953,0.0009661835748792271,0.006602254428341386,-0.0033816425120772953,-0.006602254428341386,-0.0009661835748792271,0.011111111111111112,0.0,0.03333333333333333,0.0006441223832528181,0.0,0.0014492753623188406,0.010466988727858294,-0.0012882447665056361,0.03317230273752013,-0.01384863123993559,-0.03816425120772947,-0.00048309178743961357,-0.24461786200916644,0.21692059952929524,-0.041004633592695273,-0.0005367686527106818,-0.3468851045705265,0.31918784209065537
multihop,2,15,62,90,100,64,0.0,0.0,0.0,0.0006441223832528181,0.00016103059581320451,0.0012882447665056361,-0.0006441223832528181,-0.0012882447665056361,-0.00016103059581320451,0.011111111111111112,0.0,0.03333333333333333,0.0027423270122815873,0.0008051529790660225,0.005479847141106064,0.008368784098829525,-0.004669887278582931,0.031723027375201295,-0.009012906482082342,-0.032362342874997,0.004030571778787223,-0.23978213725131317,0.2217563242871485,-0.03467908902691511,0.004007946275618409,-0.3420493798126733,0.3240235668485086
multihop,2,16,63,90,100,64,0.0,0.0,0.0,0.000966183574879227,0.00016103059581320451,0.0022544283413848632,-0.000966183574879227,-0.0022544283413848632,-0.00016103059581320451,0.022222222222222223,0.0,0.05555555555555556,0.0022592352248419737,0.0006441223832528181,0.0045088566827697265,0.019962986997380246,-0.002898550724637681,0.05345735092652679,-0.020929170572259476,-0.05426250390559281,0.0017713365539452498,-0.2516984013414903,0.20984006019697135,-0.05672938362020127,0.0017101194793296944,-0.3539656439028504,0.3121073027583315
multihop,2,17,64,90,100,64,0.0,0.0,0.0,0.0006441223832528181,0.0,0.001932367149758454,-0.0006441223832528181,-0.001932367149758454,0.0,0.13333333333333333,0.06666666666666667,0.21111111111111108,0.005167258337468668,0.002908023112626693,0.007895235388841529,0.1281660749958647,0.06279238928969814,0.2035283938364444,-0.1288101973791175,-0.20416778179293923,-0.063436580595177,-0.3595794281483483,0.10195903339011333,-0.21797107606358354,-0.048025539459260545,-0.4618466707097084,0.20422627595147344
multihop,2,18,65,90,100,64,0.0,0.0,0.0,0.001288244766505636,0.00016103059581320451,0.0032206119162640906,-0.001288244766505636,-0.0032206119162640906,-0.00016103059581320451,0.14444444444444443,0.07777777777777778,0.2222222222222222,0.004362105358402645,0.002581225727005778,0.0064531350069770505,0.1400823390860418,0.07390113230381201,0.21641564838495786,-0.14137058385254744,-0.21753100086382526,-0.07502604553249666,-0.37213981462177825,0.0893986469166834,-0.23336161051377985,-0.05969077876662239,-0.47440705718313836,0.1916658894780435
multihop,2,19,66,90,100,64,0.0,0.0,0.0,0.00016103059581320451,0.0,0.0004830917874396135,-0.00016103059581320451,-0.0004830917874396135,0.0,0.15555555555555556,0.08888888888888889,0.2333333333333333,0.005008595838652717,0.003059581320450886,0.007130611329541547,0.15054695971690285,0.0832242594925345,0.22799787118683368,-0.15070799031271606,-0.22814504488073983,-0.08339009520456825,-0.3814772210819469,0.08006124045651478,-0.2362038061527642,-0.07420417290328794,-0.48374446364330703,0.18232848301787488
multihop,2,20,67,90,100,64,0.0,0.0,0.0,0.0025764895330112727,0.00016103059581320451,0.0062801932367149765,-0.0025764895330112727,-0.0062801932367149765,-0.00016103059581320451,0.17777777777777778,0.1,0.2555555555555556,0.004693638938018067,0.003073789902434405,0.006474377190489723,0.17308413883975976,0.09594562089382583,0.25216828881310954,-0.17566062837277105,-0.2581061700943987,-0.09851962215775345,-0.4064298591420019,0.05510860239645979,-0.26468050682818967,-0.09870637202958633,-0.508697101703362,0.1573758449578199
multihop,2,21,68,90,100,64,0.0,0.0,0.0,0.00032206119162640903,0.0,0.000966183574879227,-0.00032206119162640903,-0.000966183574879227,0.0,0.16666666666666666,0.08888888888888889,0.24444444444444444,0.006789404780586977,0.004208249743043804,0.009550678336083154,0.15987726188607973,0.08436576265447415,0.23798443223637422,-0.16019932307770612,-0.23846742329132964,-0.08484400161030599,-0.39096855384693696,0.07056990769152471,-0.2502663059993104,-0.08155534327496386,-0.49323579640829707,0.17283715025288482
multihop,2,22,69,90,100,64,0.0,0.0,0.0,0.004025764895330113,0.0016103059581320453,0.006924315619967794,-0.004025764895330113,-0.006924315619967794,-0.0016103059581320453,0.13333333333333333,0.06666666666666667,0.21111111111111108,0.0054964238200868355,0.0033957954261090114,0.007776971917904087,0.12783690951324653,0.0611726109435771,0.20464145686034163,-0.13186267440857663,-0.20834510312885698,-0.06486683872481865,-0.36263190517780747,0.09890655636065421,-0.21119127236600702,-0.06333599541201337,-0.4648991477391676,0.2011737989220143
multihop,2,23,70,90,100,64,0.0,0.0,0.0,0.004347826086956523,0.001932367149758454,0.007729468599033818,-0.004347826086956523,-0.007729468599033818,-0.001932367149758454,0.15555555555555556,0.08888888888888889,0.23333333333333334,0.0042058109565839465,0.0025883300179975373,0.005984253568757521,0.15134974459897163,0.08274117742489598,0.22945912664582738,-0.15569757068592813,-0.23363881784597895,-0.08596646809996622,-0.386466801455159,0.07507166008330271,-0.2386550337498832,-0.08247999282334346,-0.4887340440165191,0.17733890264466282
multihop,2,24,71,90,100,64,0.0,0.0,0.0,0.004830917874396137,0.0024154589371980675,0.007729468599033817,-0.004830917874396137,-0.007729468599033817,-0.0024154589371980675,0.07777777777777778,0.022222222222222223,0.13333333333333333,0.00194901451820183,0.000970919768873733,0.0030951734648722857,0.07582876325957594,0.021085464974078177,0.1320356161788387,-0.0806596811339721,-0.1373519939376717,-0.027828800548267765,-0.31142891190320293,0.15010954963525874,-0.1372075091996875,-0.030756037588437854,-0.41369615446456304,0.25237679219661885
multihop,2,25,72,90,100,64,0.0,0.0,0.0,0.015136876006441221,0.008695652173913045,0.02222222222222222,-0.015136876006441221,-0.02222222222222222,-0.008695652173913045,0.14444444444444443,0.07777777777777778,0.2222222222222222,0.008726508124339932,0.005981813015061097,0.01163689933396388,0.13571793632010454,0.0675782558859581,0.21394591938008162,-0.15085481232654574,-0.22880539403013347,-0.0814120670800589,-0.3816240430957766,0.0799144184426851,-0.23461444035758366,-0.0741092214803417,-0.4838912856571367,0.1821816610040452
multihop,2,26,73,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.019162640901771336,0.011272141706924319,0.027858293075684375,-0.008051529790660227,-0.025764895330112718,0.019645732689210944,0.13333333333333333,0.06666666666666667,0.21111111111111108,0.00822676896845694,0.005657324524012504,0.010961921000284166,0.12510656436487644,0.05811540920716113,0.20208155726058535,-0.13315809415553662,-0.2106185469356825,-0.061182035616178854,-0.3639273249247674,0.09761113661369422,-0.21383016008335703,-0.059758304306205,-0.46619456748612753,0.19987837917505433
multihop,2,27,74,90,100,64,0.0,0.0,0.0,0.01884057971014493,0.01143317230273752,0.02689210950080515,-0.01884057971014493,-0.02689210950080515,-0.01143317230273752,0.1,0.044444444444444446,0.16666666666666666,0.007738940987022822,0.004847494553376908,0.011115906507530542,0.0922610590129772,0.035739260680117464,0.1590911243724543,-0.11110163872312215,-0.17760964289097278,-0.053763971772284126,-0.341870869492353,0.11966759204610869,-0.1793560189386647,-0.05026570842476183,-0.4441381120537131,0.2219348346074688
multihop,2,28,75,90,100,64,0.0,0.0,0.0,0.019809131382021405,0.012401723974614,0.027697262479871178,-0.019809131382021405,-0.027697262479871178,-0.012401723974614,0.1,0.044444444444444446,0.16666666666666666,0.008548830160083348,0.00580183764326987,0.011762337785355681,0.09145116983991666,0.035239592213697074,0.15796154210476457,-0.11126030122193808,-0.1780833806952733,-0.05344084493700862,-0.3420295319911689,0.11950892954729275,-0.18011684021434657,-0.04995549079085645,-0.44429677455252903,0.22177617210865286
multihop,2,29,76,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.0231907738940987,0.014653784219001608,0.032369517855451356,-0.01207966278298759,-0.030437150705692903,0.015939660888509996,0.05555555555555555,0.011111111111111112,0.1111111111111111,0.009351615042152117,0.006287297527706737,0.012899024344037132,0.04620394051340342,0.002090970446149473,0.10047598749644783,-0.05828360329639102,-0.11400735294117648,-0.008199299043289147,-0.2890528340656219,0.17248562747283983,-0.10984687134583235,-0.00759952518342516,-0.391320076626982,0.2747528700341999
multihop,2,30,77,90,100,64,0.0,0.0,0.0,0.027214170692431563,0.017230273752012887,0.03768115942028986,-0.027214170692431563,-0.03768115942028986,-0.017230273752012887,0.044444444444444446,0.011111111111111112,0.08888888888888889,0.006936156104954055,0.0045111655773420484,0.009839443023586246,0.03750828833949038,0.002564649048025006,0.08291891635881406,-0.06472245903192196,-0.11319266837169649,-0.02607274793975561,-0.2954916898011528,0.16604677173730886,-0.11505650739804371,-0.026685735524016808,-0.3977589323625129,0.26831401429866897
multihop,2,31,78,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.0317324997631903,0.02078241924789239,0.043326939471440735,-0.02062138865207919,-0.04107227432035616,0.008534621578099838,0.022222222222222223,0.0,0.05555555555555556,0.005318745855830255,0.0029032869186321874,0.008217296580467937,0.01690347636639197,-0.006445960026522687,0.051041962678791325,-0.03752486501847116,-0.07795206971677561,0.0001562944018186961,-0.268294095787702,0.19324436575075968,-0.07649051490514905,0.0009773171381622587,-0.37056133834906213,0.29551160831211976
multihop,2,32,79,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.03125177607274795,0.020772946859903385,0.04238686416595621,-0.02014066496163684,-0.039291465378421896,0.006566732973382592,0.011111111111111112,0.0,0.03333333333333333,0.003384010609074548,0.0016103059581320453,0.005477408354646207,0.007727100502036566,-0.004991948470209341,0.03107890499194847,-0.02786776546367339,-0.059272520602443875,0.004310173344700182,-0.2586369962329042,0.20290146530555744,-0.061232176250584386,0.003967094084010393,-0.3609042387942643,0.3051687078669176
multihop,2,33,80,90,100,64,0.0,0.0,0.0,0.025284171639670353,0.015783366486691295,0.035429099175902236,-0.025284171639670353,-0.035429099175902236,-0.015783366486691295,0.011111111111111112,0.0,0.03333333333333333,0.004359666571942787,0.0025835938240030315,0.006453064317514446,0.006751444539168328,-0.005828005115089515,0.0302524983423321,-0.03203561617883868,-0.058442324997631905,-0.014163588140570239,-0.2628048469480695,0.19873361459039215,-0.05765135004445912,-0.01432419564092437,-0.3650720895094296,0.3010008571517523
multihop,2,34,81,90,100,64,0.0,0.0,0.0,0.020933977455716582,0.013043478260869565,0.029629629629629627,-0.020933977455716582,-0.029629629629629627,-0.013043478260869565,0.022222222222222223,0.0,0.05555555555555556,0.005333025127276379,0.003081104494577412,0.008068247848566206,0.016889197094945848,-0.006306312993147365,0.05087375886976033,-0.03782317455066243,-0.07276931006377603,-0.012212079167956753,-0.26859240531989326,0.19294605621856842,-0.07278605039561464,-0.012606629071891114,-0.37085964788125336,0.2952132987799285
multihop,2,35,82,90,100,64,0.0,0.0,0.0,0.018035426731078903,0.0107890499194847,0.02592592592592593,-0.018035426731078903,-0.02592592592592593,-0.0107890499194847,0.011111111111111112,0.0,0.03333333333333333,0.005498791917084089,0.0032348204982476088,0.008392535758264659,0.0056123191940270255,-0.007435895260837047,0.02912745345452335,-0.023647745925105934,-0.04907183940343749,-0.007528178587030746,-0.25441697669433677,0.2071214848441249,-0.048754207796968325,-0.0072852923633060195,-0.3566842192556969,0.309388727405485
multihop,2,36,83,90,100,64,0.0,0.0,0.0,0.019162640901771333,0.011433172302737523,0.027536231884057964,-0.019162640901771333,-0.027536231884057964,-0.011433172302737523,0.011111111111111112,0.0,0.03333333333333333,0.005484512645637966,0.0030619494174481394,0.008390167661267408,0.005626598465473148,-0.007260644596002654,0.028815063464999523,-0.02478923936724449,-0.049761532632376614,-0.008849578478734488,-0.2555584701364753,0.20597999140198636,-0.04929763379179976,-0.008864321792298032,-0.3578257126978354,0.30824723396334647
multihop,2,37,84,90,100,64,0.0,0.0,0.0,0.01562944018186985,0.009339774557165862,0.022563228189826656,-0.01562944018186985,-0.022563228189826656,-0.009339774557165862,0.0,0.0,0.0,0.007416879795396417,0.004028073789902434,0.011445071990148712,-0.007416879795396417,-0.011445071990148718,-0.0040280737899024395,-0.008212560386473432,-0.014170692431562,-0.002578857630008525,-0.23898179115570428,0.2225566703827574,-0.014669494521032167,-0.0026488588550299943,-0.3412490337170644,0.3248239129441175
multihop,2,38,85,90,100,64,0.011111111111111112,0.0,0.03333333333333333,0.011757601591361178,0.006606990622335892,0.0175570711376338,-0.0006464904802500729,-0.016264090177133657,0.025279435445675857,0.03333333333333333,0.0,0.07777777777777778,0.010639859808657757,0.0066164630103249045,0.015153452685421995,0.022693473524675576,-0.010327330207445296,0.06647739651416121,-0.02333996400492564,-0.06890925452306526,0.01901108269394714,-0.2541091947741565,0.2074292667643052,-0.06999662212120322,0.02008760478829212,-0.3563764373355166,0.3096965093256653
